tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;punto;term;rec;ron;multi;saldo anterior ;;;
20154;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11565;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20155;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11566;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20156;05/02/2021;28/02/2021;71341;0;0;3992;75333;;;due;11567;8;;3;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;30333;;;
20157;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11568;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20158;05/02/2021;28/02/2021;57331;0;0;3992;61323;;;due;11569;8;;3;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;16323;;;
20159;05/02/2021;28/02/2021;59162;0;0;3992;63154;;;due;11570;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38154;;;
20160;05/02/2021;28/02/2021;32298;0;0;3992;36290;;;due;11571;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11290;;;
20161;05/02/2021;28/02/2021;122621;0;0;3992;126613;;;due;11572;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;101613;;;
20162;05/02/2021;28/02/2021;42782;0;0;3992;46774;;;due;11573;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21774;;;
20163;05/02/2021;28/02/2021;58105;0;0;3992;62097;;;due;11574;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;37097;;;
20164;05/02/2021;28/02/2021;111331;0;0;3992;115323;;;due;11575;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;60323;;;
20165;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11576;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20166;05/02/2021;28/02/2021;60179;0;0;3992;64171;;;due;11577;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;39171;;;
20167;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11578;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20168;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11579;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20169;05/02/2021;28/02/2021;96008;0;0;3992;100000;;;due;11580;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;45000;;;
20170;05/02/2021;28/02/2021;63126;0;0;3992;67118;;;due;11581;8;;3;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;22118;;;
20171;05/02/2021;28/02/2021;65879;0;0;3992;69871;;;due;11582;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;44871;;;
20172;05/02/2021;28/02/2021;38008;0;0;3992;42000;;;due;11583;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;17000;;;
20173;05/02/2021;28/02/2021;50847;0;0;3992;54839;;;due;11584;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29839;;;
20174;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11585;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20175;05/02/2021;28/02/2021;41976;0;0;3992;45968;;;due;11586;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20968;;;
20176;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11587;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20177;05/02/2021;28/02/2021;50847;0;0;3992;54839;;;due;11588;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29839;;;
20178;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11589;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20179;05/02/2021;28/02/2021;67675;0;0;3992;71667;;;due;11590;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;46667;;;
20180;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11591;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20181;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11592;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20182;05/02/2021;28/02/2021;41008;0;0;3992;45000;;;due;11593;8;;2;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;0;;;
20183;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11594;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20184;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11595;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20185;05/02/2021;28/02/2021;69341;0;0;3992;73333;;;due;11596;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;48333;;;
20186;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;11597;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23000;;;
20187;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11598;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20188;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11599;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20189;05/02/2021;28/02/2021;60175;0;0;3992;64167;;;due;11600;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;39167;;;
20190;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11601;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20191;05/02/2021;28/02/2021;70175;0;0;3992;74167;;;due;11602;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;49167;;;
20192;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11603;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20193;05/02/2021;28/02/2021;39008;0;0;3992;43000;;;due;11604;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18000;;;
20194;05/02/2021;28/02/2021;66094;0;0;3992;70086;;;due;11605;8;;3;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;25086;;;
20195;05/02/2021;28/02/2021;43589;0;0;3992;47581;;;due;11606;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22581;;;
20196;05/02/2021;28/02/2021;73427;0;0;3992;77419;;;due;11607;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;52419;;;
20197;05/02/2021;28/02/2021;39758;0;0;3992;43750;;;due;11608;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18750;;;
20198;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11609;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20199;05/02/2021;28/02/2021;44341;0;0;3992;48333;;;due;11610;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23333;;;
20200;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11611;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20201;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11612;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20202;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11613;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20203;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11614;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20204;05/02/2021;28/02/2021;92782;0;0;3992;96774;;;due;11615;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;71774;;;
20205;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11616;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20206;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11617;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20207;05/02/2021;28/02/2021;109341;0;0;3992;113333;;;due;11618;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;88333;;;
20208;05/02/2021;28/02/2021;37728;0;0;3992;41720;;;due;11619;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16720;;;
20209;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11620;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20210;05/02/2021;28/02/2021;84691;0;0;3992;88683;;;due;11621;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;63683;;;
20211;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11622;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20212;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11623;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20213;05/02/2021;28/02/2021;92943;0;0;3992;96935;;;due;11624;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;71935;;;
20214;05/02/2021;28/02/2021;42782;0;0;3992;46774;;;due;11625;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21774;;;
20215;05/02/2021;28/02/2021;65175;0;0;3992;69167;;;due;11626;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;44167;;;
20216;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11627;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20217;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11628;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20218;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11629;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20219;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;11630;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;35000;;;
20220;05/02/2021;28/02/2021;-2000;0;0;0;-2000;Cash;;paid;11631;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-27000;;;
20221;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11632;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20222;05/02/2021;28/02/2021;52003;0;0;3992;55995;;;due;11633;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;30995;;;
20223;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11634;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20224;05/02/2021;28/02/2021;30175;0;0;3992;34167;;;due;11635;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;9167;;;
20225;05/02/2021;28/02/2021;59583;0;0;3992;63575;;;due;11636;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38575;;;
20226;05/02/2021;28/02/2021;13170;0;0;0;13170;;;due;11637;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-11830;;;
20227;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11638;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20228;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11639;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20229;05/02/2021;28/02/2021;59341;0;0;3992;63333;;;due;11640;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38333;;;
20230;05/02/2021;28/02/2021;-10833;0;0;0;-10833;Cash;;paid;11641;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-35833;;;
20231;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11642;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20232;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11643;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20233;05/02/2021;28/02/2021;-1613;0;0;0;-1613;Cash;;paid;11644;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-26613;;;
20234;05/02/2021;28/02/2021;86331;0;0;3992;90323;;;due;11645;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;65323;;;
20235;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11646;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20236;05/02/2021;28/02/2021;7500;0;0;0;7500;;;due;11647;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-17500;;;
20237;05/02/2021;28/02/2021;105416;0;0;3992;109408;;;due;11648;8;;3;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;64408;;;
20238;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11649;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20239;05/02/2021;28/02/2021;42675;0;0;3992;46667;;;due;11650;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21667;;;
20240;05/02/2021;28/02/2021;62137;0;0;3992;66129;;;due;11651;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;41129;;;
20241;05/02/2021;28/02/2021;76008;0;0;3992;80000;;;due;11652;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;25000;;;
20242;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11653;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20243;05/02/2021;28/02/2021;39008;0;0;3992;43000;;;due;11654;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18000;;;
20244;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11655;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20245;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11656;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20246;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11657;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20247;05/02/2021;28/02/2021;105497;0;0;3992;109489;;;due;11658;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;84489;;;
20248;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11659;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20249;05/02/2021;28/02/2021;50008;0;0;3992;54000;;;due;11660;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29000;;;
20250;05/02/2021;28/02/2021;102137;0;0;3992;106129;;;due;11661;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;51129;;;
20251;05/02/2021;28/02/2021;77460;0;0;3992;81452;;;due;11662;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;56452;;;
20252;05/02/2021;28/02/2021;50847;0;0;3992;54839;;;due;11663;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29839;;;
20253;05/02/2021;28/02/2021;67782;0;0;3992;71774;;;due;11664;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;46774;;;
20254;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11665;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20255;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11666;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20256;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11667;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20257;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11668;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20258;05/02/2021;28/02/2021;55175;0;0;3992;59167;;;due;11669;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;34167;;;
20259;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11670;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20260;05/02/2021;28/02/2021;55175;0;0;3992;59167;;;due;11671;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;34167;;;
20261;05/02/2021;28/02/2021;86008;0;0;3992;90000;;;due;11672;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;65000;;;
20262;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11673;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20263;05/02/2021;28/02/2021;-5000;0;0;0;-5000;Cash;;paid;11674;8;;2;yes;0;%;Villanueva;Television;10MegasV;no;0;no;Cortado;0;-85000;;;
20264;05/02/2021;28/02/2021;-8065;0;0;0;-8065;Cash;;paid;11675;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-33065;;;
20265;05/02/2021;28/02/2021;75780;0;0;3992;79772;;;due;11676;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;24772;;;
20266;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11677;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20267;05/02/2021;28/02/2021;48427;0;0;3992;52419;;;due;11678;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;27419;;;
20268;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11679;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20269;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11680;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20270;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11681;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20271;05/02/2021;28/02/2021;31841;0;0;3992;35833;;;due;11682;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;10833;;;
20272;05/02/2021;28/02/2021;55000;0;0;0;55000;;;due;11683;8;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;0;;;
20273;05/02/2021;28/02/2021;80433;0;0;3992;84425;;;due;11684;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;59425;;;
20274;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11685;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20275;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11686;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20276;05/02/2021;28/02/2021;66170;0;0;3992;70162;;;due;11687;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;45162;;;
20277;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11688;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20278;05/02/2021;28/02/2021;47500;0;0;0;47500;;;due;11689;8;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;-7500;;;
20279;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11690;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20280;05/02/2021;28/02/2021;64556;0;0;3992;68548;;;due;11691;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;43548;;;
20281;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11692;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20282;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11693;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20283;05/02/2021;28/02/2021;46707;0;0;3992;50699;;;due;11694;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25699;;;
20284;05/02/2021;28/02/2021;77513;0;0;3992;81505;;;due;11695;8;;3;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;36505;;;
20285;05/02/2021;28/02/2021;77621;0;0;3992;81613;;;due;11696;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;26613;;;
20286;05/02/2021;28/02/2021;45121;0;0;3992;49113;;;due;11697;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;24113;;;
20287;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11698;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20288;05/02/2021;28/02/2021;85175;0;0;3992;89167;;;due;11699;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;64167;;;
20289;05/02/2021;28/02/2021;57008;0;0;3992;61000;;;due;11700;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;36000;;;
20290;05/02/2021;28/02/2021;12000;0;0;0;12000;;;due;11701;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-13000;;;
20291;05/02/2021;28/02/2021;36008;0;0;3992;40000;;;due;11702;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15000;;;
20292;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11703;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20293;05/02/2021;28/02/2021;74782;0;0;3992;78774;;;due;11704;8;;3;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;33774;;;
20294;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11705;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20295;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11706;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20296;05/02/2021;28/02/2021;41129;0;0;0;41129;;;due;11707;8;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;-13871;;;
20297;05/02/2021;28/02/2021;42782;0;0;3992;46774;;;due;11708;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21774;;;
20298;05/02/2021;28/02/2021;55000;0;0;0;55000;;;due;11709;8;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;0;;;
20299;05/02/2021;28/02/2021;30712;0;0;3992;34704;;;due;11710;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;9704;;;
20300;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11711;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20301;05/02/2021;28/02/2021;44341;0;0;3992;48333;;;due;11712;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23333;;;
20302;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11713;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20303;05/02/2021;28/02/2021;31492;0;0;3992;35484;;;due;11714;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;10484;;;
20304;05/02/2021;28/02/2021;81223;0;0;3992;85215;;;due;11715;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;60215;;;
20305;05/02/2021;28/02/2021;102137;0;0;3992;106129;;;due;11716;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;51129;;;
20306;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11717;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20307;05/02/2021;28/02/2021;84718;0;0;3992;88710;;;due;11718;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;63710;;;
20308;05/02/2021;28/02/2021;43508;0;0;3992;47500;;;due;11719;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22500;;;
20309;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11720;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20310;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11721;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20311;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11722;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20312;05/02/2021;28/02/2021;16129;0;0;0;16129;;;due;11723;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-8871;;;
20313;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11724;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20314;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11725;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20315;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11726;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20316;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11727;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20317;05/02/2021;28/02/2021;37943;0;0;3992;41935;;;due;11728;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16935;;;
20318;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11729;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20319;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11730;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20320;05/02/2021;28/02/2021;64556;0;0;3992;68548;;;due;11731;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;43548;;;
20321;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11732;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20322;05/02/2021;28/02/2021;62529;0;0;3992;66521;;;due;11733;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;41521;;;
20323;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11734;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20324;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11735;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20325;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11736;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20326;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11737;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
